ID,gender,frame,t(s),x(m),y(m),markerID
7,1,218,8.72,0.9795,1.4681,28
7,1,219,8.76,1.0287,1.4702,28
7,1,220,8.8,1.075,1.471,28
7,1,221,8.84,1.122,1.4684,28
7,1,222,8.88,1.168,1.4648,28
7,1,223,8.92,1.2163,1.4557,28
7,1,224,8.96,1.265,1.4483,28
7,1,225,9.0,1.3148,1.4422,28
7,1,226,9.04,1.3689,1.4382,28
7,1,227,9.08,1.4188,1.4457,28
7,1,228,9.12,1.4709,1.4532,28
7,1,229,9.16,1.5245,1.4624,28
7,1,230,9.2,1.5774,1.4716,28
7,1,231,9.24,1.6293,1.479,28
7,1,232,9.28,1.6827,1.4834,28
7,1,233,9.32,1.7326,1.484,28
7,1,234,9.36,1.7852,1.4823,28
7,1,235,9.4,1.836,1.4797,28
7,1,236,9.44,1.888,1.472,28
7,1,237,9.48,1.9389,1.4628,28
7,1,238,9.52,1.9902,1.4555,28
7,1,239,9.56,2.042,1.4512,28
7,1,240,9.6,2.0941,1.4478,28
7,1,241,9.64,2.145,1.4522,28
7,1,242,9.68,2.1974,1.4549,28
7,1,243,9.72,2.2495,1.4598,28
7,1,244,9.76,2.2994,1.4672,28
7,1,245,9.8,2.3523,1.4651,28
7,1,246,9.84,2.4027,1.4661,28
7,1,247,9.88,2.4512,1.4662,28
7,1,248,9.92,2.5047,1.457,28
7,1,249,9.96,2.5546,1.4507,28
7,1,250,10.0,2.6099,1.4366,28
7,1,251,10.04,2.6633,1.4265,28
7,1,252,10.08,2.7198,1.4251,28
7,1,253,10.12,2.7755,1.4248,28
7,1,254,10.16,2.8344,1.4356,28
7,1,255,10.2,2.8914,1.4413,28
7,1,256,10.24,2.9429,1.4514,28
7,1,257,10.28,2.9916,1.4886,28
7,1,258,10.32,3.0414,1.4953,28
7,1,259,10.36,3.0908,1.502,28
7,1,260,10.4,3.1427,1.4975,28
7,1,261,10.44,3.1911,1.4957,28
7,1,262,10.48,3.2388,1.4939,28
7,1,263,10.52,3.2878,1.4836,28
7,1,264,10.56,3.336,1.4774,28
7,1,265,10.6,3.3825,1.4747,28
8,1,223,8.92,-0.2258,1.4307,18
8,1,224,8.96,-0.1785,1.4288,18
8,1,225,9.0,-0.133,1.4209,18
8,1,226,9.04,-0.0777,1.4111,18
8,1,227,9.08,-0.0351,1.413,18
8,1,228,9.12,0.0112,1.4239,18
8,1,229,9.16,0.0567,1.433,18
8,1,230,9.2,0.1017,1.4427,18
8,1,231,9.24,0.1467,1.4473,18
8,1,232,9.28,0.1897,1.4515,18
8,1,233,9.32,0.2328,1.4496,18
8,1,234,9.36,0.2765,1.4429,18
8,1,235,9.4,0.3208,1.4409,18
8,1,236,9.44,0.3656,1.4304,18
8,1,237,9.48,0.4119,1.4245,18
8,1,238,9.52,0.4564,1.4272,18
8,1,239,9.56,0.5029,1.4269,18
8,1,240,9.6,0.5499,1.438,18
8,1,241,9.64,0.5988,1.4464,18
8,1,242,9.68,0.6494,1.454,18
8,1,243,9.72,0.697,1.463,18
8,1,244,9.76,0.7488,1.4654,18
8,1,245,9.8,0.7973,1.4675,18
8,1,246,9.84,0.8474,1.4668,18
8,1,247,9.88,0.898,1.4617,18
8,1,248,9.92,0.9486,1.4558,18
8,1,249,9.96,1.0015,1.4441,18
8,1,250,10.0,1.0517,1.4382,18
8,1,251,10.04,1.1046,1.4335,18
8,1,252,10.08,1.1543,1.4332,18
8,1,253,10.12,1.2048,1.4395,18
8,1,254,10.16,1.2556,1.4498,18
8,1,255,10.2,1.3054,1.4547,18
8,1,256,10.24,1.3564,1.4594,18
8,1,257,10.28,1.4071,1.4614,18
8,1,258,10.32,1.4567,1.4583,18
8,1,259,10.36,1.5079,1.4525,18
8,1,260,10.4,1.56,1.4447,18
8,1,261,10.44,1.6125,1.4357,18
8,1,262,10.48,1.6661,1.4278,18
8,1,263,10.52,1.7198,1.4251,18
8,1,264,10.56,1.7722,1.4267,18
8,1,265,10.6,1.8246,1.4376,18
8,1,266,10.64,1.8768,1.4491,18
8,1,267,10.68,1.9302,1.4584,18
8,1,268,10.72,1.9819,1.4668,18
8,1,269,10.76,2.0355,1.4728,18
8,1,270,10.8,2.0875,1.4739,18
8,1,271,10.84,2.1396,1.4702,18
8,1,272,10.88,2.1935,1.4652,18
8,1,273,10.92,2.2479,1.4566,18
8,1,274,10.96,2.3024,1.4477,18
8,1,275,11.0,2.3574,1.4399,18
8,1,276,11.04,2.407,1.4337,18
